ASIN,MARKETPLACE,BRAND_NAME,regression_vals
B08Q449TCF,FR,Tritart,"[0.018518518518518507, 7.471481481481483]"
B08Q449TCF,IT,Tritart,"[-0.11249999999999974, 7.302500000000001]"
B08Q44G5ZH,DE,Tritart,"[-0.003300330033003315, 6.12861386138614]"
B08Q45WM7G,DE,Tritart,"[-1.457307351638619, 14.188759964570421]"
B08Q45WM7G,ES,Tritart,"[-0.5712765957446809, 14.464095744680849]"
B08Q45WM7G,FR,Tritart,"[1.2133333333333336, 15.776666666666666]"
B08Q45WM7G,IT,Tritart,"[-1.5137642045454547, 15.390852272727276]"
B08Q46G2CG,DE,Tritart,"[0.0, 18.99]"
B08Q46G2CG,FR,Tritart,"[-0.5796741344195518, 19.735295315682286]"
B08Q46G2CG,IT,Tritart,"[-0.1286666666666668, 20.080952380952382]"
B08Q46SPCB,DE,Tritart,"[-0.14845605700712597, 8.210902612826604]"
B08Q47DRVR,DE,Tritart,"[6.236493043901527e-32, 10.989999999999998]"
B08Q47DRVR,ES,Tritart,"[-0.01650244118952504, 10.945215268530852]"
B08Q47DRVR,FR,Tritart,"[-0.1535799648506151, 11.846107205623904]"
B08Q47DRVR,IT,Tritart,"[-0.09174664107485599, 10.574644913627639]"
B08Q47YQBG,DE,Tritart,"[-0.004397470262226596, 15.3812985414898]"
B08Q47YQBG,FR,Tritart,"[-0.416666666666666, 16.15666666666667]"
B08WWNH8XF,DE,Tritart,"[0.1295454545454546, 10.735454545454544]"
B08WWNH8XF,FR,Tritart,"[-0.33727272727272706, 12.327272727272732]"
B08WWNH8XF,IT,Tritart,"[0.39086956521739097, 13.599130434782607]"
B08X1Q96MN,ES,Tritart,"[-0.47999999999999976, 8.950000000000001]"
B08Y5L4HV5,ES,Espring,"[2.0526811558833196e-31, 22.990000000000002]"
B08YK68R6M,DE,Espring,"[0.14577798861480076, 14.469032258064516]"
B08YK68R6M,ES,Espring,"[-1.1239062499999994, 16.443906249999994]"
B08Z9ZD2ZY,DE,Espring,"[-0.8750000000000012, 34.39625]"
B08ZC7KBXJ,ES,Espring,"[-0.0, 11.99]"
B08ZC7T9FZ,ES,Espring,"[0.0, 11.29]"
B08ZC82Q8Q,ES,Espring,"[-0.38909090909090915, 10.305151515151513]"
B08ZCFXZ4H,ES,Espring,"[0.0549999999999997, 11.898333333333333]"
B08ZCH8XBV,ES,Espring,"[0.0, 10.923333333333334]"
B08ZXDKNK4,ES,Espring,"[-0.552568697729988, 15.052126642771801]"
B08ZXKKPHY,ES,Espring,"[0.5779104477611933, 16.412089552238804]"
B08ZXPXKWK,ES,Espring,"[0.031764705882352855, 17.807882352941178]"
B08ZXT53T4,DE,Espring,"[-0.0, 19.99]"
B08ZY7Q88L,ES,Espring,"[-0.3045590682196336, 16.580016638935106]"
B092D4P7SL,DE,Espring,"[0.0, 39.99]"
B092D4P7SL,ES,Espring,"[2.081857142857143, 36.87214285714286]"
B092D55SKX,ES,Tritart,"[0.006250000000000098, 10.84541666666667]"
B092D5D8T3,ES,Tritart,"[-0.0, 14.59]"
B092D6LYT3,DE,Tritart,"[-0.24822640345465774, 23.872109808760033]"
B092D6LYT3,ES,Tritart,"[-0.10999999999999946, 24.91]"
B092D6Z5S6,ES,Espring,"[0.4407837445573298, 22.809042089985486]"
B092D82RGQ,DE,Tritart,"[-0.3350951374207188, 16.57350951374207]"
B092D82RGQ,ES,Tritart,"[0.0, 19.3621875]"
B092D82RGQ,FR,Tritart,"[0.9209090909090911, 20.169090909090908]"
B092JGT1QB,ES,Espring,"[-0.35298126064735924, 29.629636570130614]"
B092JHRZ4H,ES,Espring,"[-1.6179999999999994, 18.608]"
B092JHRZ4H,US,Espring,"[0.027252560173210177, 13.922617095184755]"
B092PW7WF9,DE,Tritart,"[0.22881355932203387, 40.14254237288133]"
B092PW7WF9,ES,Tritart,"[2.0200000000000014, 40.49000000000001]"
B092R75512,ES,Espring,"[-2.676799999999997, 21.886800000000004]"
B092YSB3T2,ES,Tritart,"[0.0, 21.99]"
B092YXWL35,ES,Tritart,"[-0.2900000000000027, 17.28]"
B093SYNCB3,DE,Espring,"[-0.3259238376127689, 20.655206453851488]"
B093SYNCB3,ES,Espring,"[-1.2406488549618313, 20.681793893129772]"
B098XCZZ3Q,ES,Espring,"[0.0, 16.99]"
B098XCZZ3Q,US,Espring,"[-0.02673222552407933, 12.807801209405099]"
B098XFGXM4,ES,Espring,"[0.10090909090909084, 18.63909090909091]"
B098XFGXM4,US,Espring,"[-0.01736774942540337, 15.44223785164314]"
B098XFYB62,ES,Espring,"[0.006666666666667711, 16.99]"
B098XFYB62,US,Espring,"[-0.2785240720956791, 11.23303801866358]"
B098XG9G97,US,Espring,"[0.024215125245901636, 12.791590394655737]"
B09BHPLJ35,DE,Espring,"[4.299875284949258e-17, 17.05]"
B09BHPLJ35,ES,Espring,"[-1.079676258992806, 21.022014388489207]"
B09BHRB99F,DE,Espring,"[-0.19999999999999962, 14.990000000000002]"
B09BHRB99F,ES,Espring,"[0.5187499999999999, 15.908750000000003]"
B09C8HV2R9,ES,Espring,"[-0.0038566552901024126, 19.17723549488054]"
B09C8JHT9L,ES,Espring,"[1.2921259477280122e-31, 12.990000000000002]"
B09FLHCNMQ,ES,Espring,"[9.619870786175867e-31, 22.58999999999999]"
B09FLHCNMQ,US,Espring,"[-0.28242150555803597, 16.443501255910714]"
B09FLKHDTW,ES,Espring,"[-1.7456000000000025, 28.735599999999998]"
B09FLKHDTW,US,Espring,"[0.06011293906976727, 21.031456710930236]"
B09GY9XQ76,DE,Espring,"[-0.11379800853485088, 24.669943100995738]"
B09GY9XQ76,ES,Espring,"[0.02565164433617553, 29.086272838002433]"
B09HQWG145,ES,Espring,"[-0.12667903525046417, 17.747402597402598]"
B09LV9YJM9,ES,Espring,"[2.4999999999999996, 9.989999999999998]"
B09LVB5HM6,DE,Espring,"[7.891644884168645e-32, 6.990000000000001]"
B09LVB5HM6,ES,Espring,"[0.1570588235294118, 10.068529411764704]"
B09LVBHZKQ,ES,Espring,"[-3.0, 11.989999999999998]"
B09LVCLKB2,DE,Espring,"[3.354979840905409e-32, 6.990000000000001]"
B09LVCLKB2,ES,Espring,"[3.844545454545456, 11.145454545454546]"
B09LVCNVL1,ES,Espring,"[-0.13697196261682246, 11.139214953271027]"
B09LVD47W6,DE,Espring,"[1.0777135545640947e-31, 6.990000000000002]"
B09LVD47W6,ES,Espring,"[2.630833333333333, 10.692499999999999]"
B09LVD6J4C,DE,Espring,"[-0.0, 6.990000000000002]"
B09LVD6J4C,ES,Espring,"[1.4195833333333332, 11.90375]"
B09LVD7TV4,DE,Espring,"[0.0, 6.99]"
B09LVD7TV4,ES,Espring,"[0.030000000000000145, 9.959999999999999]"
B09LVDNG6S,ES,Espring,"[0.3324999999999999, 8.6575]"
B09LVF7X3D,DE,Espring,"[-0.0, 6.990000000000001]"
B09LVF7X3D,ES,Espring,"[-2.5, 12.489999999999998]"
B09M76QR53,DE,Espring,"[-0.05550259965337941, 14.202911611785094]"
B09M76QR53,ES,Espring,"[-1.0533015006821274, 16.539863574351976]"
B09M77GSNH,DE,Espring,"[-0.17857142857142858, 8.525714285714287]"
B09M77GSNH,ES,Espring,"[-0.004166666666666581, 8.520688405797104]"
B09Q39B21F,US,Espring,"[-0.07762470127677562, 14.991112527888948]"
B09Q39MJQT,US,Espring,"[-0.46151441059701476, 13.64943631641791]"
B09Q3B7KNC,US,Espring,"[-0.02669403142727284, 8.245075182927273]"
B09Q3BRSPV,US,Espring,"[-0.49789413521052595, 18.60497035431579]"
B09R83JDGN,DE,Espring,"[0.0, 28.99]"
B09WJ1JKWP,DE,Espring,"[0.0, 19.49]"
B09WNXM8T7,DE,Espring,"[-0.19435530085959865, 29.515902578796563]"
